CO2 Emissions(g/km),Engine_Size_log,Fuel_City_log,Fuel_Hwy_log,Fuel_Comb_log,Cylinders_3,Cylinders_4,Cylinders_5,Cylinders_6,Cylinders_8,Cylinders_10,Cylinders_12,Cylinders_16
145,0.9162907318741552,2.028148247292285,1.9459101490553128,1.9878743481543453,0,1,0,0,0,0,0,0
159,0.9162907318741552,2.151762203259462,1.9600947840472696,2.066862759472976,0,1,0,0,0,0,0,0
172,0.9162907318741552,2.2300144001592104,2.0149030205422647,2.1400661634962708,0,1,0,0,0,0,0,0
177,0.9162907318741552,2.2300144001592104,2.066862759472976,2.163323025660538,0,1,0,0,0,0,0,0
244,1.5040773967762742,2.5877640352277083,2.2512917986064958,2.451005098112319,0,0,0,1,0,0,0,0
265,1.5040773967762742,2.660259537265861,2.332143895,2.525728644308256,0,0,0,1,0,0,0,0
276,1.5040773967762742,2.7013612129514133,2.3702437414678603,2.5649493574615367,0,0,0,1,0,0,0,0
308,1.5040773967762742,2.785011242238338,2.509599262378372,2.667228206581955,0,0,0,1,0,0,0,0
177,0.9555114450274363,2.2823823856765264,1.9878743481543453,2.163323025660538,0,1,0,0,0,0,0,0
177,0.9555114450274363,2.272125885509337,2.0014800002101243,2.163323025660538,0,1,0,0,0,0,0,0
198,1.0986122886681098,2.379546134130174,2.1041341542702074,2.26176309847379,0,1,0,0,0,0,0,0
196,1.0986122886681098,2.379546134130174,2.079441541679836,2.2512917986064958,0,1,0,0,0,0,0,0
255,1.5686159179138452,2.6390573296152584,2.272125885509337,2.4932054526026954,0,0,0,1,0,0,0,0
258,1.4586150226995167,2.6390573296152584,2.312535423847214,2.501435951739211,0,0,0,1,0,0,0,0
267,1.4586150226995167,2.660259537265861,2.3513752571634776,2.533696813957432,0,0,0,1,0,0,0,0
237,1.2237754316221157,2.533696813957432,2.272125885509337,2.424802725718295,0,1,0,0,0,0,0,0
264,1.0986122886681098,2.631888840136646,2.3702437414678603,2.525728644308256,0,1,0,0,0,0,0,0
255,1.2237754316221157,2.602689685444384,2.341805806147327,2.4932054526026954,0,1,0,0,0,0,0,0
